PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,1997,60.5,18.75,-0.12,0.2,0.88,2.01,5.11,11.82,17.08,19.02,13.8,7.93,4.65,1.93,7.03
TS,1997,60.5,19.375,0.35,0.54,0.97,2.08,4.76,11.39,16.93,18.85,14,8.75,5.49,2.79,7.24
TS,1997,60.5,20,0.25,0.14,0.77,2.02,4.83,11.55,17.08,18.75,14.15,9,5.63,2.8,7.25
TS,1997,60.5,20.625,-0.21,-0.74,0.27,1.79,5.03,11.82,17.19,18.54,14.41,9.22,5.52,2.44,7.11
TS,1997,61,11.875,-10,-7.62,-3.52,-1.01,5.61,12.77,16.1,16.37,8.56,0.21,-5.64,-9.89,1.83
TS,1997,61,12.5,-9.57,-7.45,-3.76,-1.44,5.25,12.46,15.74,16.01,8.33,0.09,-5.47,-9.28,1.74
TS,1997,61,13.125,-8.51,-7.26,-3.92,-0.84,4.99,12.28,15.56,15.83,8.29,0.08,-5.28,-8.69,1.88
TS,1997,61,13.75,-8.04,-6.84,-3.04,-0.06,5.48,12.77,16.06,16.23,8.76,0.41,-4.95,-8.45,2.36
TS,1997,61,14.375,-7.88,-6.46,-1.75,0.67,6.12,13.38,16.67,16.73,9.34,0.85,-4.55,-8.33,2.9
TS,1997,61,15,-7.57,-6.36,-1.47,0.69,6.13,13.36,16.52,16.72,9.46,1.03,-4.22,-8.16,3.01
TS,1997,61,15.625,-7.32,-6.29,-1.25,0.8,6.24,13.48,16.49,16.84,9.68,1.21,-3.9,-7.93,3.17
TS,1997,61,16.25,-6.79,-5.5,-0.82,1.11,6.43,13.74,16.68,17.25,10.16,1.74,-2.92,-7.05,3.67
TS,1997,61,16.875,-4.78,-3.59,-0.04,1.58,6.31,13.57,17.11,18.08,11.28,3.5,-0.54,-4.43,4.84
TS,1997,61,17.5,-1.6,-1.11,0.6,1.79,5.31,12.32,17.19,18.75,12.6,6.24,2.77,-0.42,6.2
TS,1997,61,18.125,0.52,0.55,0.96,1.82,4.28,11.03,16.87,18.83,13.38,8.11,4.99,2.3,6.97
TS,1997,61,18.75,1.24,1.21,1.12,1.9,3.84,10.45,16.65,18.71,13.67,8.66,5.63,3.01,7.17
TS,1997,61,19.375,1.38,1.32,1.16,1.93,3.76,10.4,16.69,18.64,13.78,8.96,5.86,3.12,7.25
TS,1997,61,20,1.21,0.99,1.04,1.92,3.83,10.61,16.8,18.53,13.99,9.36,6.11,3.19,7.3
TS,1997,61,20.625,0.45,0.1,0.66,1.79,4.41,11.46,17.19,18.5,13.97,8.85,5.47,2.36,7.1
TS,1997,61.5,11.875,-9.99,-9.23,-5.76,-3.68,3.87,11.25,15.02,14.97,7.16,-1,-7.02,-10.39,0.43
TS,1997,61.5,12.5,-9.42,-8.52,-5.28,-3.65,3.97,11.27,14.91,14.9,7.26,-0.85,-6.61,-9.72,0.69
TS,1997,61.5,13.125,-8.63,-8.01,-4.86,-3,4.12,11.39,14.94,14.96,7.44,-0.66,-6.17,-9.23,1.02
TS,1997,61.5,13.75,-7.99,-7.59,-4.41,-2.09,4.38,11.7,15.13,15.19,7.72,-0.42,-5.68,-8.93,1.42
TS,1997,61.5,14.375,-7.61,-7.18,-3.1,-0.92,4.88,12.18,15.57,15.62,8.28,0.11,-5.18,-8.74,1.99
TS,1997,61.5,15,-7.3,-6.82,-2.01,0.05,5.34,12.61,15.96,16.02,8.79,0.6,-4.65,-8.54,2.5
TS,1997,61.5,15.625,-7.09,-6.4,-1.46,0.54,5.81,13.07,16.33,16.5,9.32,1.07,-4.15,-8.21,2.94
TS,1997,61.5,16.25,-6.53,-5.57,-0.76,1.11,6.23,13.49,16.81,17.14,10.06,1.88,-3.14,-7.32,3.62
TS,1997,61.5,16.875,-3.81,-3.25,0.08,1.56,5.87,13.08,17.28,18.07,11.42,4.02,-0.14,-3.78,5.03
TS,1997,61.5,17.5,-0.87,-0.71,0.82,1.83,5.04,12.02,17.32,18.67,12.59,6.25,2.91,-0.14,6.31
TS,1997,61.5,18.125,0.78,0.72,1.09,1.8,4.01,10.56,16.86,18.57,13.01,7.54,4.51,1.78,6.77
TS,1997,61.5,18.75,1.65,1.54,1.28,1.82,3.42,9.72,16.63,18.5,13.21,8.2,5.3,2.61,6.99
TS,1997,61.5,19.375,1.75,1.6,1.21,1.78,3.31,9.81,16.74,18.48,13.31,8.65,5.5,2.73,7.07
TS,1997,61.5,20,1.55,1.19,0.98,1.69,3.35,10.07,16.8,18.34,13.56,8.97,5.63,2.79,7.08
TS,1997,61.5,20.625,1.05,0.22,0.51,1.5,3.57,10.42,16.67,18.06,13.95,8.89,5.64,2.66,6.93
TS,1997,62,11.875,-9.36,-9.92,-6.4,-4.36,2.37,10.32,14.33,14.03,6.33,-1.79,-8,-10.81,-0.27
TS,1997,62,12.5,-8.9,-9.39,-5.95,-4.38,2.72,10.53,14.43,14.16,6.59,-1.56,-7.64,-10.28,0.03
TS,1997,62,13.125,-8.24,-8.61,-5.4,-4.45,3.06,10.53,14.26,14.1,6.73,-1.34,-7.05,-9.66,0.33
TS,1997,62,13.75,-7.62,-7.93,-4.28,-2.97,3.7,11.1,14.74,14.61,7.3,-0.76,-6.49,-9.38,1
TS,1997,62,14.375,-7.24,-7.4,-2.99,-1.12,4.6,11.98,15.53,15.34,8.06,-0.01,-5.94,-9.18,1.8
TS,1997,62,15,-7.11,-7.25,-2.4,-0.46,5.01,12.41,15.88,15.69,8.51,0.39,-5.42,-8.86,2.2
TS,1997,62,15.625,-6.94,-7.07,-1.96,0.05,5.34,12.79,16.15,16.01,8.92,0.75,-4.94,-8.46,2.55
TS,1997,62,16.25,-7,-6.89,-1.47,0.56,5.89,13.39,16.69,16.51,9.54,1.16,-4.48,-8.23,2.97
TS,1997,62,16.875,-5.92,-5.6,-0.75,1.04,6.02,13.46,17.13,17.13,10.41,2.23,-2.94,-6.74,3.79
TS,1997,62,17.5,-1.83,-1.83,0.32,1.4,4.86,11.94,17.1,17.96,11.83,5.07,1.21,-1.9,5.51
TS,1997,62,18.125,1.25,0.96,1.04,1.63,3.77,10.41,16.9,18.46,12.82,7.21,4.26,1.62,6.69
TS,1997,62,18.75,1.79,1.5,1.15,1.67,3.35,9.6,16.67,18.38,13.02,7.75,4.76,2.19,6.82
TS,1997,62,19.375,1.86,1.54,1.09,1.64,3.2,9.39,16.57,18.29,13.19,8.16,4.89,2.44,6.86
TS,1997,62,20,1.48,0.93,0.77,1.44,3.18,9.73,16.56,18.08,13.35,8.35,4.93,2.53,6.78
TS,1997,62,20.625,0.58,-0.21,0.29,1.14,3.46,10.36,16.54,17.79,13.34,7.76,4.46,1.99,6.46
TS,1997,62.5,11.875,-8.55,-9.97,-6.53,-5.01,0.74,9.32,13.85,13.38,5.8,-1.95,-8.15,-10.53,-0.63
TS,1997,62.5,12.5,-8.18,-9.86,-6.25,-4.95,1.56,9.89,13.99,13.41,6.02,-1.94,-8.27,-10.32,-0.41
TS,1997,62.5,13.125,-7.52,-8.9,-5.13,-4.02,2.46,10.31,14.25,13.61,6.49,-1.45,-7.67,-9.93,0.21
TS,1997,62.5,13.75,-7,-7.91,-3.71,-2.46,3.64,11.01,14.87,14.08,7.23,-0.77,-7.09,-9.77,1.01
TS,1997,62.5,14.375,-7.15,-7.93,-3.06,-1.4,4.5,12.02,15.7,14.93,7.96,-0.17,-6.62,-9.56,1.6
TS,1997,62.5,15,-7.23,-7.9,-2.64,-0.69,5.08,12.68,16.21,15.51,8.46,0.29,-6.18,-9.28,2.03
TS,1997,62.5,15.625,-6.94,-7.6,-2.35,-0.41,5.19,12.86,16.28,15.74,8.68,0.53,-5.7,-8.82,2.29
TS,1997,62.5,16.25,-6.63,-7.1,-1.9,-0.09,5.32,13.06,16.42,16.02,9,0.87,-5.05,-8.28,2.64
TS,1997,62.5,16.875,-5.93,-5.85,-1.15,0.44,5.64,13.36,16.97,16.64,9.87,1.7,-3.74,-7.16,3.4
TS,1997,62.5,17.5,-4.71,-4.36,-0.52,0.85,5.58,13.2,17.33,17.24,10.74,2.83,-2.11,-5.48,4.22
TS,1997,62.5,18.125,-1.08,-1.15,0.24,1.13,4.3,11.4,17.01,17.9,11.87,5.4,1.54,-1.37,5.6
TS,1997,62.5,18.75,1.77,1.42,0.89,1.4,3.31,9.9,16.69,18.42,12.79,7.53,4.45,1.85,6.7
TS,1997,62.5,19.375,1.76,1.32,0.83,1.39,3.24,9.64,16.52,18.27,12.99,7.81,4.29,2.11,6.68
TS,1997,62.5,20,1.29,0.63,0.54,1.24,3.29,9.66,16.41,18.03,13.12,7.69,3.97,2.15,6.5
TS,1997,62.5,20.625,-0.23,-0.97,-0.02,0.83,3.8,10.7,16.64,17.69,12.82,6.55,3.1,0.96,5.99
TS,1997,63,11.875,-7.03,-9.07,-5.92,-4.8,-0.82,7.94,13.95,13.27,5.79,-1.8,-7.85,-9.38,-0.48
TS,1997,63,12.5,-6.68,-9.13,-5.71,-4.83,0.31,8.92,13.86,13.08,5.89,-1.72,-7.85,-9.34,-0.27
TS,1997,63,13.125,-6.5,-9.29,-5.5,-4.77,1.4,9.85,13.9,13,6.01,-1.71,-7.83,-9.46,-0.08
TS,1997,63,13.75,-6.48,-8.77,-4.27,-2.94,3.24,11.38,15.27,14.18,7.25,-0.89,-7.49,-9.64,0.9
TS,1997,63,14.375,-6.58,-8.35,-3.22,-1.31,4.93,12.81,16.52,15.28,8.38,-0.11,-7.23,-9.89,1.77
TS,1997,63,15,-6.61,-8.03,-2.97,-1.11,5.01,12.84,16.43,15.32,8.43,0.15,-6.79,-9.6,1.92
TS,1997,63,15.625,-6.61,-7.63,-2.76,-1.08,4.95,12.76,16.26,15.28,8.39,0.3,-6.33,-9.25,2.02
TS,1997,63,16.25,-6.47,-7.14,-2.42,-0.89,4.95,12.87,16.32,15.38,8.53,0.4,-5.85,-8.9,2.23
TS,1997,63,16.875,-6.4,-6.68,-2.1,-0.65,5.04,13.08,16.56,15.61,8.83,0.57,-5.32,-8.47,2.51
TS,1997,63,17.5,-6.28,-6.14,-1.65,-0.21,5.45,13.51,17.18,16.31,9.63,1.23,-4.52,-7.69,3.07
TS,1997,63,18.125,-5.34,-4.93,-1.15,0.17,5.49,13.38,17.54,16.95,10.49,2.31,-3.08,-6.22,3.8
TS,1997,63,18.75,-1.75,-1.78,-0.34,0.66,4.44,11.55,17.08,17.61,11.72,5.1,0.72,-2.03,5.25
TS,1997,63,19.375,1.1,0.55,0.22,1.13,3.64,10.02,16.63,18.1,12.79,7.44,3.73,1.48,6.4
TS,1997,63,20,0.26,-0.54,-0.25,0.8,3.63,9.91,16.56,17.91,12.86,7.07,3.29,1.37,6.07
TS,1997,63,20.625,-0.64,-1.69,-0.69,0.44,3.61,9.78,16.45,17.64,12.9,6.76,3.04,1.15,5.73
TS,1997,63.5,11.875,-4.02,-6.65,-3.7,-2.61,2.02,10.4,15.22,14.18,7.63,0.56,-5.73,-6.84,1.7
TS,1997,63.5,12.5,-5.33,-8.38,-4.8,-3.81,0.45,9.86,14.88,13.69,6.77,-0.74,-7.77,-8.56,0.52
TS,1997,63.5,13.125,-5.2,-8.61,-4.36,-3.29,2.07,10.82,15.07,13.73,6.99,-0.64,-7.95,-8.89,0.81
TS,1997,63.5,13.75,-5.04,-8.52,-3.62,-2.29,3.8,11.74,15.5,14.05,7.47,-0.29,-7.97,-9.21,1.3
TS,1997,63.5,14.375,-5.49,-8.16,-3.08,-1.48,4.73,12.69,16.38,14.82,8.23,0.09,-7.68,-9.83,1.77
TS,1997,63.5,15,-6.01,-7.84,-2.86,-1.23,5.12,13.12,16.8,15.18,8.55,0.19,-7.27,-10.23,1.96
TS,1997,63.5,15.625,-6.28,-7.52,-2.83,-1.38,5.01,13.01,16.61,15.07,8.39,0.16,-6.94,-9.94,1.95
TS,1997,63.5,16.25,-6.58,-7.25,-2.71,-1.34,5.07,13.13,16.65,15.15,8.43,0.19,-6.69,-9.7,2.03
TS,1997,63.5,16.875,-7.03,-7.3,-2.56,-1.22,5.16,13.36,16.91,15.33,8.63,0.16,-6.28,-9.43,2.14
TS,1997,63.5,17.5,-7.35,-7.35,-2.68,-1.53,5.04,13.41,17.03,15.42,8.79,0.14,-5.79,-8.97,2.18
TS,1997,63.5,18.125,-7.24,-6.96,-2.71,-1.56,5.12,13.54,17.33,15.83,9.28,0.56,-5.24,-8.38,2.46
TS,1997,63.5,18.75,-7.11,-6.61,-2.72,-1.36,5.15,13.54,17.58,16.3,9.78,1.14,-4.55,-7.66,2.79
TS,1997,63.5,19.375,-4.47,-4.41,-2.15,-0.73,4.65,12.18,17.36,17.1,10.94,3.38,-1.47,-4.16,4.02
TS,1997,63.5,20,-2.32,-2.6,-1.44,-0.07,4.41,11.12,17.32,17.89,12.02,5.29,1.22,-1.16,5.14
TS,1997,63.5,20.625,-2.87,-3.65,-1.78,-0.71,3.76,10.18,16.91,17.58,12.28,5.73,1.67,-0.63,4.87
TS,1997,64,11.875,-2.38,-5.52,-2.23,-0.9,4.56,12.3,16.38,14.78,8.9,1.95,-4.72,-5.73,3.12
TS,1997,64,12.5,-4.17,-7.79,-3.93,-2.85,1.84,10.68,15.73,13.99,7.62,0.09,-7.11,-7.75,1.36
TS,1997,64,13.125,-5.29,-9.16,-4.88,-4,0.41,9.43,15.14,13.34,6.77,-1.12,-8.47,-9.03,0.26
TS,1997,64,13.75,-5.61,-9.44,-4.98,-4.19,1.28,10.1,15.02,13.16,6.66,-1.42,-8.49,-9.5,0.22
TS,1997,64,14.375,-6.03,-9.41,-4.93,-4.17,2.16,11.13,15.28,13.33,6.81,-1.51,-8.28,-10.02,0.36
TS,1997,64,15,-6.23,-8.55,-3.95,-2.9,3.81,12.25,16.21,14.12,7.67,-0.81,-7.72,-10.33,1.13
TS,1997,64,15.625,-6.6,-8.05,-3.39,-2.14,4.85,13.04,16.85,14.66,8.23,-0.4,-7.37,-10.46,1.6
TS,1997,64,16.25,-7.09,-8.18,-3.7,-2.56,4.79,13.2,16.82,14.72,8.23,-0.46,-7.23,-10.19,1.53
TS,1997,64,16.875,-7.57,-8.45,-4.16,-3.24,4.56,13.27,16.76,14.69,8.18,-0.59,-7,-9.88,1.38
TS,1997,64,17.5,-7.67,-8.38,-4.37,-3.81,4.16,13.07,16.67,14.54,8.12,-0.71,-6.68,-9.46,1.29
TS,1997,64,18.125,-7.71,-8.27,-4.4,-4,3.89,12.98,16.73,14.58,8.22,-0.62,-6.39,-9.07,1.33
TS,1997,64,18.75,-7.91,-8.2,-4.26,-3.63,4.22,13.24,17.08,15.02,8.62,-0.21,-6.08,-8.87,1.58
TS,1997,64,19.375,-8,-8.03,-4.14,-3.52,4.66,13.44,17.34,15.36,8.95,0.17,-5.72,-8.66,1.82
TS,1997,64,20,-6.74,-6.93,-3.41,-2.77,4.59,12.75,17.47,16.11,9.84,1.6,-3.64,-6.38,2.71
TS,1997,64,20.625,-5.41,-5.88,-2.61,-1.89,4.33,11.79,17.45,16.81,10.8,3.21,-1.32,-3.78,3.62
TS,1997,64.5,11.875,-1.66,-5.25,-1.93,-0.66,4.63,12.14,16.04,14.42,9.29,2.23,-4.01,-4.96,3.36
TS,1997,64.5,12.5,-3.82,-8.01,-3.98,-2.78,2.35,10.94,16.03,13.82,7.87,0.02,-6.75,-7.52,1.51
TS,1997,64.5,13.125,-5.13,-9.26,-5.01,-4.04,0.95,10.03,15.6,13.33,7.12,-1.08,-8.01,-8.58,0.49
TS,1997,64.5,13.75,-5.85,-9.72,-5.43,-4.62,1.31,10.61,15.5,13.19,6.89,-1.57,-8.46,-9.21,0.22
TS,1997,64.5,14.375,-6.1,-9.47,-5.4,-4.85,2.24,11.28,15.4,13.1,6.89,-1.71,-8.41,-9.64,0.28
TS,1997,64.5,15,-6.5,-9.23,-5.17,-4.65,2.85,11.55,15.48,13.15,7.01,-1.77,-8.31,-10.07,0.36
TS,1997,64.5,15.625,-7.02,-8.97,-4.58,-3.7,3.68,12.15,16.14,13.64,7.47,-1.51,-8.04,-10.31,0.75
TS,1997,64.5,16.25,-7.4,-8.85,-4.3,-3.27,4.12,12.51,16.53,13.91,7.71,-1.32,-7.81,-10.3,0.96
TS,1997,64.5,16.875,-7.63,-9.02,-4.8,-3.98,3.4,12.36,16.36,13.78,7.48,-1.52,-7.73,-10.1,0.72
TS,1997,64.5,17.5,-7.74,-9.09,-5.2,-4.61,2.66,12.25,16.28,13.69,7.34,-1.63,-7.64,-9.91,0.53
TS,1997,64.5,18.125,-7.83,-9.03,-5.07,-4.55,3.12,12.66,16.66,14.1,7.81,-1.16,-7.32,-9.65,0.81
TS,1997,64.5,18.75,-7.95,-8.95,-4.95,-4.47,3.44,13.01,17.01,14.52,8.22,-0.71,-7,-9.48,1.06
TS,1997,64.5,19.375,-8.07,-8.77,-4.73,-4.04,4.1,13.13,17.21,14.84,8.46,-0.41,-6.72,-9.36,1.3
TS,1997,64.5,20,-8.16,-8.64,-4.53,-3.52,4.68,13.1,17.3,15.04,8.6,-0.23,-6.45,-9.13,1.5
TS,1997,64.5,20.625,-6.75,-7.65,-3.81,-2.93,4.13,11.91,17.14,15.57,9.55,1.55,-3.84,-6.25,2.38
TS,1997,65,11.875,0.25,-2.3,-0.2,0.81,4.27,11.17,15.26,14.32,10.58,4.49,-0.7,-1.77,4.68
TS,1997,65,12.5,-3.38,-7.32,-3.9,-2.75,1.05,9.19,15.95,13.65,8.3,0.51,-5.85,-6.7,1.56
TS,1997,65,13.125,-5.33,-9.57,-5.59,-4.6,0.01,7.62,15.55,12.95,7.01,-1.55,-8.17,-8.9,-0.05
TS,1997,65,13.75,-6.56,-10.47,-6.45,-5.83,-0.47,6.06,14.35,11.98,5.98,-2.87,-9.08,-9.73,-1.09
TS,1997,65,14.375,-7.24,-10.8,-6.88,-6.53,-0.59,5.93,13.67,11.42,5.45,-3.65,-9.39,-10.27,-1.57
TS,1997,65,15,-7.36,-10.67,-6.82,-6.47,0.11,8.36,13.94,11.62,5.7,-3.66,-9.1,-10.44,-1.23
TS,1997,65,15.625,-7.52,-10.32,-6.3,-5.81,1.58,10.72,14.86,12.3,6.36,-3.06,-8.81,-10.42,-0.54
TS,1997,65,16.25,-7.76,-9.93,-5.65,-4.93,2.92,11.63,15.82,13,7,-2.34,-8.57,-10.36,0.07
TS,1997,65,16.875,-7.9,-9.72,-5.38,-4.54,3.68,12.32,16.5,13.52,7.45,-1.85,-8.39,-10.32,0.45
TS,1997,65,17.5,-7.94,-9.68,-5.41,-4.71,3.75,12.61,16.71,13.72,7.65,-1.65,-8.41,-10.41,0.52
TS,1997,65,18.125,-8.01,-9.61,-5.3,-4.73,3.73,12.81,16.83,13.87,7.8,-1.47,-8.38,-10.5,0.59
TS,1997,65,18.75,-8.23,-9.56,-5.36,-4.82,3.45,12.85,16.89,14.08,7.87,-1.25,-8.05,-10.28,0.63
TS,1997,65,19.375,-8.39,-9.49,-5.42,-4.86,3.43,12.88,16.95,14.27,7.94,-1.05,-7.72,-10.01,0.71
TS,1997,65,20,-8.31,-9.13,-4.93,-4.04,3.95,12.78,17.06,14.53,8.25,-0.61,-7,-9.24,1.11
TS,1997,65,20.625,-7.95,-8.43,-4.1,-2.76,4.63,12.72,17.33,14.96,8.83,0.17,-5.93,-8.15,1.78
TS,1997,65.5,11.875,4.01,2.99,3.42,3.77,6.23,10.75,13.42,13.89,12.6,8.54,5.05,3.96,7.39
TS,1997,65.5,12.5,-0.32,-2.98,-0.84,-0.21,3.2,8.05,14.42,13.33,10,3.78,-1.26,-2.19,3.75
TS,1997,65.5,13.125,-4.66,-8.98,-5.09,-4.23,0.11,5.55,15.46,12.84,7.42,-0.96,-7.49,-8.3,0.14
TS,1997,65.5,13.75,-6.27,-10.59,-6.47,-5.89,-0.8,5.64,14.89,12.15,6.3,-2.65,-9.03,-9.83,-1.05
TS,1997,65.5,14.375,-7.14,-11.03,-7.12,-6.91,-1.11,6.83,14.02,11.49,5.66,-3.5,-9.37,-10.2,-1.53
TS,1997,65.5,15,-7.6,-11.05,-7.19,-7.07,-0.24,8.93,14.2,11.62,5.8,-3.53,-9.42,-10.4,-1.33
TS,1997,65.5,15.625,-8.03,-11.03,-7.06,-6.92,0.88,10.01,14.69,11.91,6.07,-3.39,-9.62,-10.7,-1.1
TS,1997,65.5,16.25,-8.23,-10.9,-6.82,-6.54,1.6,11.01,15.21,12.26,6.39,-3.08,-9.56,-10.87,-0.79
TS,1997,65.5,16.875,-8.31,-10.66,-6.42,-5.83,2.55,11.74,15.96,12.85,6.93,-2.57,-9.36,-10.95,-0.34
TS,1997,65.5,17.5,-8.44,-10.47,-6.07,-5.24,3.47,12.41,16.61,13.38,7.42,-2.13,-9.26,-11.06,0.05
TS,1997,65.5,18.125,-8.61,-10.47,-6.02,-5.46,2.84,12.36,16.47,13.34,7.31,-2.11,-9.18,-11,-0.04
TS,1997,65.5,18.75,-8.71,-10.36,-5.93,-5.57,2.55,12.32,16.33,13.31,7.18,-1.99,-8.96,-10.7,-0.04
TS,1997,65.5,19.375,-8.71,-10.13,-5.88,-5.29,3.23,12.52,16.51,13.6,7.37,-1.8,-8.72,-10.47,0.19
TS,1997,65.5,20,-8.7,-9.91,-5.79,-4.94,3.92,12.77,16.7,13.93,7.62,-1.75,-8.64,-10.41,0.4
TS,1997,65.5,20.625,-7.94,-8.86,-4.99,-3.76,4.46,12.75,17.07,14.48,8.28,-0.85,-7.53,-9.32,1.15
TS,1998,59,11.875,-3.23,1.17,-0.03,4.23,11.08,13.71,15.54,14.25,12.57,5.85,-3.81,-1.71,5.8
TS,1998,59,12.5,-5.04,0.24,-0.77,4.48,11.96,14.56,16.34,14.74,12.82,5.45,-5.61,-3.46,5.48
TS,1998,59,13.125,-6.33,-0.6,-0.93,5.99,14.36,16.93,18.75,16.69,14.46,6.11,-6.03,-5,6.2
TS,1998,59,13.75,-6.41,-0.94,-0.97,5.9,14.16,16.7,18.49,16.48,14.25,6.04,-5.71,-5.33,6.05
TS,1998,59,14.375,-5.54,-0.77,-0.98,4.49,11.94,14.49,16.23,14.61,12.61,5.36,-4.93,-4.62,5.24
TS,1998,59,15,-5.01,-0.69,-0.96,4.02,11.4,14,15.84,14.36,12.28,5.33,-4.45,-4.35,5.15
TS,1998,59,15.625,-4.62,-0.71,-0.83,3.87,11.35,14,16.02,14.59,12.36,5.5,-4.06,-4.18,5.27
TS,1998,59,16.25,-4.28,-0.8,-0.87,3.82,11.07,13.91,16.11,14.62,12.48,5.67,-3.41,-3.94,5.36
TS,1998,59,16.875,-3.23,-0.57,-0.63,3.74,10.38,13.57,16.03,14.66,12.68,6.22,-1.93,-2.96,5.66
TS,1998,59,17.5,-1.66,-0.13,-0.25,3.57,9.53,13.07,15.85,14.7,12.86,6.89,-0.04,-1.6,6.07
TS,1998,59,18.125,0.13,0.69,0.64,3.35,8.22,12.05,15.24,14.79,13.13,7.93,2.48,0.61,6.6
TS,1998,59,18.75,2.71,2.03,2.11,2.96,6.18,10.42,14.21,14.85,13.56,9.67,6.21,3.92,7.4
TS,1998,59,19.375,3.05,2.46,2.44,3.18,6.1,10.18,14.3,15.06,13.89,10.21,6.91,4.75,7.71
TS,1998,59,20,3.26,2.82,2.73,3.36,6.14,10.06,14.39,15.17,14.21,10.76,7.5,5.45,7.99
TS,1998,59,20.625,3.33,2.86,2.73,3.33,6.2,10.16,14.46,15.16,14.51,11.13,7.76,5.6,8.1
TS,1998,59.5,11.875,-5.23,-0.52,-1.44,3.39,10.44,13.03,14.81,13.47,11.65,4.43,-5.65,-3.04,4.61
TS,1998,59.5,12.5,-5.74,-0.89,-1.46,3.74,11.03,13.6,15.39,13.89,11.93,4.57,-6.03,-3.87,4.68
TS,1998,59.5,13.125,-6.17,-1.25,-1.42,4.27,11.81,14.33,16.14,14.48,12.39,4.83,-6.11,-4.64,4.89
TS,1998,59.5,13.75,-6.6,-1.75,-1.47,4.63,12.33,14.76,16.62,14.88,12.7,4.93,-5.78,-5.25,5
TS,1998,59.5,14.375,-6.29,-1.81,-1.52,3.92,11.39,13.79,15.7,14.05,11.99,4.55,-5.31,-4.96,4.62
TS,1998,59.5,15,-5.88,-1.75,-1.44,3.2,10.55,12.99,14.99,13.39,11.4,4.28,-4.87,-4.39,4.37
TS,1998,59.5,15.625,-5.84,-1.82,-1.38,3.57,11.19,13.75,15.94,14.25,12.04,4.75,-4.61,-4.44,4.78
TS,1998,59.5,16.25,-5.54,-1.73,-1.32,3.82,11.35,14.12,16.47,14.66,12.4,5.1,-4.22,-4.37,5.06
TS,1998,59.5,16.875,-5.1,-1.76,-1.42,3.92,11.06,14.09,16.6,14.73,12.48,5.22,-3.69,-4.22,5.16
TS,1998,59.5,17.5,-4.13,-1.54,-1.31,3.91,10.62,13.94,16.72,14.9,12.64,5.62,-2.67,-3.59,5.43
TS,1998,59.5,18.125,-2.51,-0.98,-0.91,3.5,9.58,13.21,16.29,14.68,12.48,6.08,-1.09,-2.35,5.67
TS,1998,59.5,18.75,0.12,0.4,0.37,3.05,7.61,11.53,15.2,14.59,12.78,7.74,2.39,0.49,6.36
TS,1998,59.5,19.375,2.66,1.87,1.75,2.68,5.58,9.79,14.09,14.57,13.22,9.73,6.03,3.46,7.12
TS,1998,59.5,20,3.03,2.32,2.09,2.78,5.56,9.75,14.19,14.67,13.66,10.4,6.75,4.39,7.47
TS,1998,59.5,20.625,3.16,2.47,2.16,2.79,5.7,9.98,14.45,14.82,14.1,10.86,7.24,5.06,7.73
TS,1998,60,11.875,-6.53,-2.33,-2.37,2.75,9.62,12.22,14.2,12.73,10.85,3.41,-6.17,-4.4,3.66
TS,1998,60,12.5,-6.77,-2.57,-2.34,2.87,9.73,12.26,14.21,12.64,10.78,3.3,-6.54,-4.83,3.56
TS,1998,60,13.125,-7,-2.86,-2.16,3.1,10.01,12.5,14.52,12.8,10.89,3.37,-6.32,-5.19,3.64
TS,1998,60,13.75,-6.96,-3.09,-2.29,2.94,9.94,12.39,14.43,12.7,10.79,3.3,-6.09,-5.35,3.56
TS,1998,60,14.375,-6.78,-3.22,-2.37,2.65,9.77,12.18,14.23,12.51,10.63,3.2,-5.9,-5.27,3.47
TS,1998,60,15,-6.52,-3.21,-2.17,2.52,9.78,12.28,14.42,12.62,10.71,3.31,-5.67,-4.98,3.59
TS,1998,60,15.625,-6.31,-3.17,-1.92,2.5,9.91,12.48,14.73,12.82,10.88,3.48,-5.4,-4.81,3.77
TS,1998,60,16.25,-5.94,-2.78,-1.73,2.82,9.96,12.74,15.16,13.16,11.18,3.94,-4.84,-4.54,4.09
TS,1998,60,16.875,-5.56,-2.57,-1.64,3.24,10.12,13.13,15.73,13.68,11.6,4.39,-4.31,-4.38,4.45
TS,1998,60,17.5,-4.87,-2.34,-1.67,3.37,9.78,13.11,15.83,13.84,11.69,4.61,-3.71,-4.07,4.63
TS,1998,60,18.125,-3.31,-1.63,-1.33,3.08,8.78,12.41,15.4,13.68,11.63,5.15,-2.18,-2.96,4.89
TS,1998,60,18.75,-0.63,-0.36,-0.43,2.75,7.47,11.42,15.21,14.21,12.29,6.93,0.89,-0.83,5.74
TS,1998,60,19.375,1.17,0.51,0.35,2.55,6.27,10.52,14.8,14.47,12.76,8.44,3.35,1.07,6.35
TS,1998,60,20,1.58,0.5,0.32,2.57,6.2,10.67,14.95,14.68,12.99,8.86,4,1.65,6.58
TS,1998,60,20.625,2,0.78,0.42,2.32,5.83,10.55,14.89,14.71,13.41,9.58,5.08,2.68,6.85
TS,1998,60.5,11.875,-7.55,-4.1,-4.53,1.94,8.94,11.61,13.7,11.98,10.08,2.24,-7.12,-6.2,2.58
