PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
TS,1993,60.5,12.5,-3.75,-5.41,-2.54,3.12,10.64,10.4,12.79,10.63,5.48,0.99,-5.71,-9.27,2.28
TS,1993,60.5,5,3.18,3.23,2.86,5.71,9.52,10.84,12.02,12.5,10.47,7.48,3.3,1.16,6.86
TS,1993,60.5,5.625,-0.53,-0.41,-0.72,3.6,9.01,10.79,11.58,11.08,8.15,4.4,-1.87,-4.08,4.25
TS,1993,60.5,6.25,-3.59,-4.12,-4.49,-1.02,5.41,10.66,11.44,9.93,6.45,1.84,-6.21,-8.21,1.51
TS,1993,60.5,6.875,-6.21,-6.89,-7.09,-3.61,2.34,8.65,9.85,8,4.23,-1.5,-9.64,-10.89,-1.06
TS,1993,60.5,7.5,-8.64,-9.09,-9.18,-5.15,-0.39,5.16,7.27,5.5,1.55,-5.28,-12.65,-12.86,-3.65
TS,1993,60.5,8.125,-8.36,-7.95,-7.97,-3.94,3.83,6.68,8.49,6.42,2.13,-4.13,-11.75,-12.62,-2.43
TS,1993,60.5,8.75,-7.48,-6.46,-5.82,-1.51,7.06,8.05,9.62,7.39,2.8,-2.6,-10.43,-11.92,-0.94
TS,1993,60.5,9.375,-6.98,-6.25,-4.38,0.93,8.07,8.93,10.73,8.52,3.62,-1.38,-9.44,-11.37,0.08
TS,1993,61,10,-7.44,-7.99,-6.13,-1.08,8.21,8.69,11.09,8.66,3.57,-1.64,-9.9,-12.33,-0.52
TS,1993,61,10.625,-6.73,-6.91,-4.25,0.84,9.46,9.89,12.37,9.95,4.65,-0.67,-9.03,-12,0.63
TS,1993,61,11.25,-6.11,-6.48,-3.41,1.71,9.99,10.41,12.98,10.61,5.22,-0.01,-8.14,-11.67,1.26
TS,1993,61,11.875,-5.59,-7.03,-4.27,0.96,9.64,9.71,12.41,10.17,4.87,-0.15,-7.34,-11.3,1.01
TS,1993,61,12.5,-5.52,-7.31,-4.68,0.73,9.55,9.34,12.13,9.91,4.7,-0.31,-6.87,-10.75,0.91
TS,1993,61,5,3.14,3.26,2.48,4.5,8.18,10.06,11.72,12.17,10.1,7.21,3.32,1.09,6.44
TS,1993,61,5.625,-1.15,-1.19,-2.3,0.54,6.04,9.11,10.33,9.85,6.86,3.41,-2.88,-5.11,2.79
TS,1993,61,6.25,-3.61,-3.95,-4.84,-1.9,3.95,8.9,10.19,8.98,5.48,1.45,-6.27,-8.52,0.82
TS,1993,61,6.875,-5.58,-6.02,-6.45,-2.91,2.54,8.55,10.21,8.41,4.52,-0.2,-8.84,-11.04,-0.57
TS,1993,61,7.5,-8.11,-8.28,-8.81,-4.64,0.04,5.16,8.11,6.21,2.19,-4.12,-12.22,-13.14,-3.13
TS,1993,61,8.125,-9.09,-8.74,-9.03,-4.46,0.96,4.6,7.67,5.6,1.38,-5.4,-13.22,-13.92,-3.64
TS,1993,61,8.75,-8.51,-7.51,-7.05,-2.3,5.46,6.67,9.02,6.71,2.2,-3.94,-11.62,-13.37,-2.02
TS,1993,61,9.375,-8.23,-7.75,-6.53,-1.46,7.38,7.9,10.18,7.77,2.95,-2.89,-10.72,-13,-1.2
TS,1993,61.5,10,-8.94,-9.07,-7.74,-3.36,6.06,6.64,9.63,7.19,2.26,-3.62,-10.98,-14.23,-2.18
TS,1993,61.5,10.625,-8.45,-9.17,-7.34,-3.74,5.96,6.88,10.06,7.71,2.66,-3.24,-10.36,-13.79,-1.9
TS,1993,61.5,11.25,-7.68,-8.69,-6.67,-2.77,6.97,7.76,10.95,8.56,3.45,-2.01,-9.27,-13.1,-1.04
TS,1993,61.5,11.875,-7.19,-8.35,-6.31,-2.24,7.56,8.07,11.28,8.93,3.79,-1.57,-8.5,-12.46,-0.58
TS,1993,61.5,12.5,-6.78,-8.08,-6.12,-1.84,8.08,8.08,11.26,8.96,3.86,-1.39,-7.77,-11.71,-0.29
TS,1993,61.5,5,3.24,3.67,3,5.48,9.08,10.33,12.14,12.48,10.32,7.14,3.83,0.96,6.81
TS,1993,61.5,5.625,-1.1,-0.92,-1.83,0.91,4.58,9.46,11.2,10.41,7.52,3.1,-3.08,-5.47,2.9
TS,1993,61.5,6.25,-4.81,-4.84,-5.84,-2.79,0.43,8.51,10.42,8.63,5.11,-0.44,-9.14,-10.95,-0.48
TS,1993,61.5,6.875,-6.39,-6.53,-7.39,-3.71,-0.45,6.56,9.17,7.17,3.27,-2.16,-11.49,-12.92,-2.07
TS,1993,61.5,7.5,-8.08,-8.18,-8.86,-4.77,-0.52,4.66,7.7,5.82,1.72,-4.26,-13.25,-14.28,-3.53
TS,1993,61.5,8.125,-9.87,-9.6,-10.11,-5.56,0.38,4.53,7.3,5.15,0.92,-6.17,-14.59,-15.39,-4.42
TS,1993,61.5,8.75,-10.02,-9.47,-9.37,-4.45,3.44,5.52,8.22,5.82,1.35,-5.47,-13.43,-15.27,-3.59
TS,1993,61.5,9.375,-9.53,-8.91,-8.17,-2.83,6.38,6.55,9.32,6.78,2,-3.99,-11.53,-14.72,-2.39
TS,1993,62,10,-10.14,-9.48,-8.87,-4.48,4.96,5.52,9.22,6.72,1.72,-4.93,-12.42,-15.49,-3.14
TS,1993,62,10.625,-8.91,-8.91,-7.77,-3.25,6.06,5.89,9.72,7.27,2.34,-3.71,-10.39,-14.61,-2.19
TS,1993,62,11.25,-8.22,-8.45,-7.12,-2.85,6.39,6.28,10.15,7.76,2.86,-3.02,-9.19,-13.75,-1.6
TS,1993,62,11.875,-8.13,-8.36,-6.96,-2.9,6.37,6.75,10.6,8.25,3.22,-2.94,-8.97,-13.3,-1.36
TS,1993,62,12.5,-7.73,-8.17,-6.71,-2.67,6.74,7.01,10.73,8.4,3.38,-2.66,-8.24,-12.52,-1.04
TS,1993,62,5,4.02,4.29,3.64,5.52,8.51,9.69,11.8,12.34,10.6,7.68,4.78,1.98,7.07
TS,1993,62,5.625,1.09,1.42,0.87,3.46,7.94,9.45,11.62,11.35,8.79,5.09,0.65,-2.56,4.93
TS,1993,62,6.25,-2.62,-2.6,-3.2,-0.38,6.95,8.72,11.06,9.67,6.34,1.6,-4.51,-8.11,1.91
TS,1993,62,6.875,-5.56,-5.74,-6.3,-3.29,3.85,4.66,8.18,7.07,3.46,-2.01,-8.97,-11.73,-1.36
TS,1993,62,7.5,-8.14,-8.39,-8.93,-5.8,-1.57,-0.09,5,4.45,0.78,-5.47,-13.41,-14.49,-4.67
TS,1993,62,8.125,-9.5,-9.2,-9.67,-5.94,0.08,2.23,6.44,4.74,0.79,-5.99,-14.11,-15.34,-4.62
TS,1993,62,8.75,-10.55,-9.84,-10.18,-5.89,2.05,4.13,7.59,5.09,0.82,-6.25,-14.41,-15.93,-4.45
TS,1993,62,9.375,-10.39,-9.59,-9.46,-5,3.79,4.98,8.56,6.03,1.32,-5.45,-13.32,-15.7,-3.69
TS,1993,62.5,10,-9.12,-8.18,-8.34,-4.49,4.33,5.3,9.8,7.23,2.51,-4.16,-10.63,-13.85,-2.47
TS,1993,62.5,10.625,-8.81,-8.03,-7.85,-4.02,5.54,5.64,10.09,7.53,2.82,-3.64,-9.4,-13.42,-1.96
TS,1993,62.5,11.25,-8.46,-7.94,-7.3,-3.65,4.87,5.42,9.91,7.54,2.94,-3.29,-8.78,-12.95,-1.81
TS,1993,62.5,11.875,-8.42,-8.11,-7.1,-3.26,4.99,5.75,10.11,7.8,3.07,-3.25,-8.68,-12.69,-1.65
TS,1993,62.5,12.5,-8.28,-8.21,-6.89,-2.9,5.73,6.04,10.15,7.92,3.1,-3.22,-8.36,-12.37,-1.44
TS,1993,62.5,5,6.12,6.02,5.42,6.06,7.98,9.43,11.59,12.43,11.53,9.24,7.39,5.4,8.22
TS,1993,62.5,5.625,5.34,5.33,4.78,5.79,8.09,9.37,11.67,12.54,11.22,8.89,6.5,4.27,7.82
TS,1993,62.5,6.25,2.7,2.71,2.33,4.6,8.17,9.16,11.64,11.69,9.53,6.46,2.69,0.08,5.98
TS,1993,62.5,6.875,-0.1,0.06,-0.11,3.65,7.82,8.71,11.56,10.76,7.71,3.8,-1.44,-4.32,4.01
TS,1993,62.5,7.5,-3.72,-3.5,-3.86,-0.47,3.38,6.01,10.21,8.67,5.21,0.04,-6.48,-8.76,0.56
TS,1993,62.5,8.125,-6.45,-6.01,-6.55,-2.81,1.71,4.78,9.59,7.44,3.55,-2.49,-9.86,-11.94,-1.59
TS,1993,62.5,8.75,-7.99,-7.26,-7.87,-4.12,1.29,4.42,9.03,6.77,2.62,-3.79,-11.2,-13.13,-2.6
TS,1993,62.5,9.375,-8.99,-8.09,-8.58,-5,1.35,4.27,8.94,6.57,2.13,-4.54,-11.72,-13.93,-3.13
TS,1993,63,10,-4.9,-4.59,-4.63,-0.02,6,6.36,11.07,8.87,4.74,-0.58,-5.88,-8.87,0.63
TS,1993,63,10.625,-5.24,-5.14,-4.7,-0.55,6.87,6.34,11.01,8.91,4.72,-0.62,-5.49,-8.72,0.62
TS,1993,63,11.25,-6.38,-6.14,-5.46,-1.57,4.96,5.94,10.72,8.52,4.21,-1.54,-6.77,-9.8,-0.28
TS,1993,63,11.875,-7.72,-7.39,-6.47,-3,2.87,5.37,10.28,7.92,3.47,-2.75,-8.33,-11.13,-1.41
TS,1993,63,12.5,-7.49,-7.5,-6.28,-2.9,4.25,5.52,10.07,7.85,3.35,-2.69,-7.65,-11.07,-1.21
TS,1993,63,5,7.02,6.83,6.56,6.71,8.06,9.53,11.42,12.15,11.49,9.61,8.39,7.12,8.74
TS,1993,63,5.625,6.82,6.51,6.22,6.4,7.93,9.44,11.48,12.41,11.63,9.77,8.23,6.8,8.64
TS,1993,63,6.25,6.15,5.79,5.53,6.03,7.9,9.35,11.56,12.47,11.41,9.37,7.24,5.52,8.19
TS,1993,63,6.875,4.88,4.65,4.5,5.69,8.12,9.25,11.7,12.32,10.65,8.19,5.11,2.93,7.33
TS,1993,63,7.5,2.8,2.75,2.6,5.07,8.4,9.11,12,11.94,9.58,6.44,2.35,-0.16,6.07
TS,1993,63,8.125,-0.16,0.1,-0.05,4.2,8.74,8.9,12.41,11.25,8.08,4.02,-1.33,-4.07,4.34
TS,1993,63,8.75,-2.55,-2.12,-2.32,2.05,6.55,7.52,11.7,10.03,6.4,1.64,-4.19,-6.76,2.33
TS,1993,63,9.375,-4.44,-3.98,-4.35,0.16,4.49,6.15,10.91,8.82,4.87,-0.41,-6.19,-8.72,0.61
TS,1993,63.5,10,-0.83,-0.86,-0.53,3.75,8.18,8.05,12.47,10.93,7.36,3.18,-1.51,-4.12,3.84
TS,1993,63.5,10.625,-1.6,-1.65,-1.18,3.2,8.13,7.98,12.45,10.85,7.08,2.64,-1.92,-4.87,3.43
TS,1993,63.5,11.25,-2.72,-2.75,-2.19,2.46,7.7,7.78,12.36,10.56,6.53,1.71,-2.82,-6.12,2.71
TS,1993,63.5,11.875,-4.77,-4.83,-3.9,-0.04,5.4,6.84,11.63,9.58,5.28,-0.19,-5.13,-8.2,0.97
TS,1993,63.5,12.5,-6.48,-6.6,-5.2,-1.78,4.09,6.32,11.2,8.99,4.38,-1.63,-6.88,-10.01,-0.3
TS,1993,63.5,5,7.06,6.93,7,7.16,8.23,9.59,11.24,12,11.21,9.4,8.34,7.65,8.82
TS,1993,63.5,5.625,7.11,6.85,6.82,6.89,8.09,9.58,11.32,12.16,11.34,9.53,8.33,7.5,8.79
TS,1993,63.5,6.25,7.18,6.76,6.57,6.59,7.91,9.58,11.45,12.4,11.5,9.64,8.25,7.3,8.76
TS,1993,63.5,6.875,6.86,6.29,6.09,6.34,7.93,9.57,11.63,12.57,11.52,9.49,7.89,6.7,8.57
TS,1993,63.5,7.5,6.55,5.79,5.64,6.12,7.97,9.55,11.84,12.76,11.63,9.45,7.76,6.32,8.45
TS,1993,63.5,8.125,4.44,4.07,4.15,5.61,8.2,9.23,12.09,12.31,10.47,7.72,4.8,3.19,7.19
TS,1993,63.5,8.75,2.72,2.7,2.97,5.18,8.38,8.9,12.24,11.9,9.48,6.3,2.44,0.69,6.16
TS,1993,63.5,9.375,0.98,0.93,1.13,4.41,8.16,8.39,12.25,11.31,8.35,4.69,0.58,-1.59,4.97
TS,1993,64,10,1.99,1.88,2.14,4.57,7.97,8.37,12.25,11.61,8.86,5.42,2.11,-0.01,5.6
TS,1993,64,10.625,-0.5,-0.43,0.08,3.7,8,7.92,12.48,11.05,7.5,3.4,-0.8,-3.6,4.07
TS,1993,64,11.25,-1.54,-1.47,-0.73,3.52,8.28,8.27,12.93,11.15,7.23,2.69,-1.65,-4.96,3.64
TS,1993,64,11.875,-3.3,-3.3,-2.2,2.28,7.5,8.12,12.91,10.84,6.49,1.36,-3.32,-6.97,2.53
TS,1993,64,12.5,-5.55,-5.72,-4.08,-0.38,4.69,7.16,12.07,9.92,5.22,-0.66,-5.71,-9.21,0.65
TS,1993,64,5,7.03,6.86,6.93,7.18,8.15,9.59,11.21,12.01,11.16,9.29,8.22,7.78,8.78
TS,1993,64,5.625,7.19,6.93,7.04,7.15,8.12,9.65,11.26,12.06,11.22,9.37,8.35,7.9,8.85
TS,1993,64,6.25,7.31,6.94,6.88,6.97,8.01,9.7,11.44,12.29,11.33,9.38,8.26,7.8,8.86
TS,1993,64,6.875,7.37,6.91,6.72,6.82,7.93,9.75,11.62,12.51,11.43,9.37,8.18,7.7,8.86
TS,1993,64,7.5,7.15,6.61,6.42,6.59,7.9,9.71,11.77,12.68,11.54,9.39,8.16,7.5,8.79
TS,1993,64,8.125,6.83,6.28,6.07,6.33,7.88,9.61,11.88,12.78,11.52,9.27,7.9,7.06,8.62
TS,1993,64,8.75,6.22,5.78,5.63,6.06,7.92,9.35,11.88,12.62,11.2,8.83,7.25,6.2,8.24
TS,1993,64,9.375,5.02,4.69,4.67,5.6,7.95,9.02,11.98,12.34,10.58,7.92,5.88,4.47,7.51
TS,1993,64.5,10,5.17,4.86,4.79,5.6,7.95,9.25,12.36,12.62,10.73,7.93,6.06,4.73,7.67
TS,1993,64.5,10.625,2.91,2.87,3.08,4.94,8.24,8.91,12.86,12.37,9.64,6.26,3.32,1.45,6.4
TS,1993,64.5,11.25,0.54,0.6,1.16,4.07,8.27,8.67,13.12,11.96,8.53,4.53,0.87,-1.77,5.05
TS,1993,64.5,11.875,-2.82,-2.8,-1.76,2.19,7.39,8.15,12.96,11.02,6.79,1.92,-2.35,-6.2,2.87
TS,1993,64.5,12.5,-5.43,-5.56,-3.92,-0.26,5.13,7.48,12.44,10.17,5.36,-0.26,-4.87,-9.19,0.92
TS,1993,64.5,5,7.04,6.87,6.71,7.12,8.03,9.5,11.36,12.04,11.15,9.25,8.2,7.79,8.76
TS,1993,64.5,5.625,7.25,6.98,6.82,7.17,7.99,9.56,11.45,12.1,11.22,9.29,8.31,8.01,8.85
TS,1993,64.5,6.25,7.35,7.02,6.82,7.11,7.93,9.62,11.6,12.28,11.31,9.27,8.26,8.05,8.88
TS,1993,64.5,6.875,7.3,6.98,6.73,6.95,7.85,9.65,11.79,12.57,11.43,9.18,8.06,7.87,8.86
TS,1993,64.5,7.5,7.24,6.91,6.61,6.76,7.81,9.7,11.93,12.8,11.52,9.11,7.92,7.68,8.83
TS,1993,64.5,8.125,7.23,6.86,6.49,6.58,7.79,9.78,11.99,12.94,11.55,9.09,7.87,7.48,8.8
TS,1993,64.5,8.75,7.08,6.69,6.31,6.4,7.78,9.73,12.04,12.96,11.54,9.07,7.85,7.25,8.73
TS,1993,64.5,9.375,6.81,6.38,6.08,6.18,7.81,9.58,12.08,12.9,11.53,9.09,7.91,7.03,8.62
TS,1994,58,10,3.98,2.43,2.44,5.61,10.38,12.46,17.21,17.51,13.66,10.4,8.97,7.21,9.36
TS,1994,58,10.625,3.45,1.2,2.06,5.61,10.6,12.62,17.39,17.66,13.73,10.31,8.75,7,9.2
TS,1994,58,11.25,1.78,-1.34,1.66,5.81,10.93,12.95,18.35,17.8,13.24,9.12,7.18,5.62,8.59
TS,1994,58,11.875,-0.37,-5.13,1.08,5.89,10.55,12.92,18.99,17.23,12.1,7.11,4.89,3.56,7.4
TS,1994,58,12.5,-2.2,-8.15,0.44,5.7,9.74,12.6,19.06,16.36,10.98,5.28,2.85,1.69,6.2
TS,1994,58,5,5.51,4.57,4.16,5.66,8.83,10.64,15.34,15.98,13.55,10.45,8.88,7.82,9.28
TS,1994,58,5.625,4.93,4.07,3.79,5.37,9.01,10.58,15.61,16.52,13.68,10.51,9,7.72,9.23
TS,1994,58,6.25,4.13,2.88,3.36,5.26,9.4,10.85,16.08,16.87,13.43,10.13,8.71,7.22,9.03
TS,1994,58,6.875,3.31,1.49,2.87,5.22,9.86,11.31,16.63,17.07,13.04,9.58,8.26,6.59,8.77
TS,1994,58,7.5,2.46,0.47,2.14,4.96,9.71,11.52,16.77,16.71,12.5,9.08,7.67,6,8.33
TS,1994,58,8.125,2.62,1.08,2.16,5.12,9.89,11.91,16.96,16.86,12.68,9.3,7.83,6.19,8.55
TS,1994,58,8.75,3.75,3.09,2.57,5.38,10.29,12.36,17.16,17.53,13.57,10.27,8.82,7.17,9.33
TS,1994,58,9.375,4.11,3.24,2.69,5.56,10.24,12.35,17.1,17.43,13.63,10.41,9.01,7.33,9.42
TS,1994,58.5,10,3.99,2.27,1.94,5.52,11.07,12.92,17.54,17.97,13.71,10.36,8.79,7.22,9.44
TS,1994,58.5,10.625,2.91,0.52,1.65,5.52,10.93,12.93,17.78,17.86,13.55,9.93,8.14,6.73,9.04
TS,1994,58.5,11.25,0.57,-3.14,1.22,5.62,10.65,12.98,18.35,17.36,12.65,8.31,6.2,4.98,7.98
TS,1994,58.5,11.875,-2.73,-8.02,0.55,5.68,10.29,13.05,19.06,16.58,11.3,5.87,3.41,2.29,6.44
TS,1994,58.5,12.5,-4.35,-9.83,0.36,6.26,11.13,13.87,20.42,17.4,11.47,5.26,2.25,0.73,6.25
TS,1994,58.5,5,4.76,3.61,3.51,5.32,9.15,10.42,15.46,16.07,13.57,10.2,8.7,7.52,9.02
TS,1994,58.5,5.625,2.66,0.05,2.12,4.75,9.04,10.27,15.73,15.41,12.12,8.52,7.27,5.85,7.82
TS,1994,58.5,6.25,-0.25,-4.98,0.13,3.97,8.65,9.94,15.82,14.04,9.75,5.88,4.95,3.27,5.93
TS,1994,58.5,6.875,-2.53,-7.86,-1.67,3.05,8.26,9.66,15.82,13.09,8.27,4.17,3.02,1.3,4.55
TS,1994,58.5,7.5,-3.11,-8.13,-1.6,2.96,8.17,10.13,16.11,13.28,8.17,4.14,2.53,0.9,4.46
TS,1994,58.5,8.125,-2.66,-7.09,-0.78,3.97,8.87,11.27,16.82,14.31,9.02,5.1,3,1.53,5.28
TS,1994,58.5,8.75,0.36,-2.57,0.81,4.83,10.01,12.44,17.49,16.38,11.5,7.72,5.7,4.26,7.41
TS,1994,58.5,9.375,2.36,0.08,1.73,5.41,10.7,12.98,17.75,17.43,12.87,9.26,7.4,5.95,8.66
TS,1994,59,10,-0.61,-3.78,0.41,5.26,10.58,13.25,18.35,17.12,12.07,7.81,5.21,4.16,7.49
TS,1994,59,10.625,0.31,-2.69,0.9,5.47,10.68,13.3,18.41,17.53,12.73,8.48,6.01,5.1,8.02
TS,1994,59,11.25,-2.49,-6.27,0.42,5.5,10.38,13.22,18.82,16.79,11.54,6.68,3.82,3.01,6.78
TS,1994,59,11.875,-4.96,-9.28,-0.07,5.57,10.43,13.43,19.45,16.53,10.86,5.33,2,1.12,5.87
TS,1994,59,12.5,-6.58,-11.12,-0.26,5.97,11.13,14.08,20.5,17.07,10.95,4.84,0.9,-0.12,5.61
TS,1994,59,5,4.14,2.77,3.18,5.1,8.99,10.54,15.39,16.12,13.43,9.87,8.44,7.3,8.77
TS,1994,59,5.625,1.97,-1.01,1.79,4.31,8.92,10.6,16,15.55,12.09,8.16,6.86,5.41,7.55
TS,1994,59,6.25,-3.31,-9.16,-2.06,0.8,6.82,9.7,16.38,13.54,8.54,3.87,2.75,0.31,4.01
TS,1994,59,6.875,-5.76,-12.12,-4.17,-1.43,5.24,8.39,15.46,11.82,6.37,1.73,0.46,-2.08,1.99
TS,1994,59,7.5,-6.33,-12.15,-4.79,-1.81,4.93,7.52,14.36,10.8,5.48,1.19,-0.41,-2.46,1.36
TS,1994,59,8.125,-6.16,-11.57,-3.97,0.72,7.04,9.59,15.89,12.46,6.84,2.37,-0.01,-1.84,2.61
TS,1994,59,8.75,-4.99,-9.66,-2.41,2.8,8.82,11.48,17.28,14.3,8.62,4.04,1.27,-0.35,4.27
TS,1994,59,9.375,-3.55,-7.54,-0.44,4.98,10.14,13.11,18.49,16.03,10.38,5.74,2.78,1.65,5.98
TS,1994,59.5,10,-7.27,-11.64,-3.13,2.83,8.87,12.02,17.91,14.52,8.55,3.35,-0.31,-1.06,3.72
TS,1994,59.5,10.625,-5.74,-9.53,-1.21,4.71,9.67,12.99,18.71,15.81,10.07,4.87,1.33,0.81,5.21
TS,1994,59.5,11.25,-6.33,-10.12,-0.95,5.1,9.76,13.08,18.97,15.83,10.04,4.66,0.92,0.48,5.12
TS,1994,59.5,11.875,-7.59,-11.4,-1.29,4.88,9.58,12.92,19.04,15.46,9.56,3.96,-0.02,-0.48,4.55
TS,1994,59.5,12.5,-8.01,-11.76,-1.19,5.2,9.97,13.35,19.67,15.95,9.88,4.04,-0.25,-0.84,4.67
TS,1994,59.5,5,3.29,1.7,2.82,4.96,8.67,10.7,15.43,16,13.13,9.31,7.96,6.7,8.39
TS,1994,59.5,5.625,0.11,-4.15,0.68,4.56,9.12,10.59,16.35,15.05,11.12,6.84,5.7,3.93,6.66
TS,1994,59.5,6.25,-4.26,-10.26,-2.71,1.22,5.1,8.74,15.51,12.82,7.79,2.99,1.71,-0.46,3.18
TS,1994,59.5,6.875,-7.94,-14.6,-5.76,-2.6,0.01,6.31,13.72,10.38,4.65,-0.49,-2.13,-4.33,-0.23
TS,1994,59.5,7.5,-8.6,-15.17,-6.26,-2.88,2.68,6.6,14.03,10.12,4.59,-0.61,-2.56,-4.48,-0.21
TS,1994,59.5,8.125,-8.79,-14.82,-6,-2.02,5,8.08,15.2,11,5.36,-0.01,-2.5,-4.42,0.51
TS,1994,59.5,8.75,-8.18,-13.58,-4.91,-0.54,6.9,9.75,16.2,12.23,6.46,1.27,-1.67,-3.8,1.68
TS,1994,59.5,9.375,-7.76,-12.66,-3.98,1.27,7.95,10.97,17.1,13.4,7.5,2.31,-1.04,-2.45,2.72
TS,1994,60,10,-9.32,-13.56,-4.67,1.94,8.19,11.36,17.84,13.71,7.58,2.07,-2.4,-3.76,2.42
TS,1994,60,10.625,-8.89,-12.92,-3.65,3.17,8.83,12.07,18.46,14.51,8.32,2.85,-1.84,-2.7,3.18
TS,1994,60,11.25,-8.6,-12.64,-2.8,3.86,8.91,12.24,18.56,14.75,8.64,3.29,-1.41,-1.59,3.6
TS,1994,60,11.875,-9,-12.81,-3.04,3.78,8.69,12.15,18.54,14.53,8.51,3.09,-1.63,-1.79,3.42
TS,1994,60,12.5,-9.09,-12.78,-3.17,3.9,8.48,12.08,18.55,14.39,8.47,2.98,-1.75,-1.86,3.35
TS,1994,60,5,2.94,0.99,2.9,5.13,8.54,10.72,15.4,15.67,12.79,8.84,7.62,6.2,8.14
TS,1994,60,5.625,-1.28,-5.72,-0.11,2.95,6.24,9.55,15.19,13.9,10.05,5.65,4.47,2.67,5.3
TS,1994,60,6.25,-5.91,-12.52,-3.7,-0.35,2.24,7.29,13.88,11.34,6.64,1.82,0.56,-1.49,1.65
TS,1994,60,6.875,-9.02,-16.04,-7.04,-3.38,-1.09,3.68,11.26,8.26,3.27,-1.9,-3.32,-5.55,-1.74
TS,1994,60,7.5,-10.68,-17.42,-8.29,-4.13,-0.11,4.23,12.16,8.17,2.8,-2.99,-4.97,-7.23,-2.37
TS,1994,60,8.125,-11.62,-17.64,-8.39,-3.71,3.09,6.91,14.88,9.63,3.88,-2.6,-5.37,-7.48,-1.53
TS,1994,60,8.75,-10.55,-16.06,-6.88,-2.36,4.92,8.27,15.5,10.69,4.99,-0.87,-4.11,-6.24,-0.22
TS,1994,60,9.375,-9.72,-14.64,-5.55,-0.64,6.48,9.68,16.34,11.97,6.19,0.77,-3.11,-4.99,1.07
TS,1994,60.5,10,-11.57,-15.63,-6.35,-1.2,6.52,9.86,16.74,12.07,6.02,0.54,-4.52,-7.16,0.44
TS,1994,60.5,10.625,-11.25,-14.92,-5.45,-0.2,7.8,11.29,18.07,13.44,7.08,1.57,-4.19,-6.42,1.4
TS,1994,60.5,11.25,-10.89,-14.45,-4.81,1.12,8.07,11.56,18.24,13.77,7.44,2.01,-3.57,-4.85,1.97
TS,1994,60.5,11.875,-10.48,-14,-4.46,1.49,7.92,11.46,18.11,13.7,7.47,2.21,-3.2,-3.83,2.2
TS,1994,60.5,12.5,-10.23,-13.78,-4.59,1.33,7.46,11.14,17.87,13.4,7.36,2.09,-3.13,-3.68,2.1
TS,1994,60.5,5,1.29,-2.04,1.47,4.53,7.92,10,15.05,14.64,11.59,7.51,6.34,4.68,6.92
TS,1994,60.5,5.625,-3.12,-9.23,-1.73,2.82,7.03,9.38,15.72,13.51,9.18,4.34,3.16,1,4.34
TS,1994,60.5,6.25,-6.78,-13.89,-4.19,-0.31,4.03,8.45,16.11,12.65,7.29,1.47,-0.05,-2.11,1.89
TS,1994,60.5,6.875,-9.29,-16.51,-6.52,-2.67,1.51,6.47,14.48,10.62,5,-1.16,-2.87,-5.17,-0.51
TS,1994,60.5,7.5,-11.38,-18.36,-8.88,-4.65,-1.14,3.52,11.6,7.76,2.33,-3.82,-5.45,-8.22,-3.06
TS,1994,60.5,8.125,-11.97,-18.19,-8.7,-3.94,1.73,5.33,13.36,8.56,3.05,-3.14,-5.46,-7.96,-2.28
TS,1994,60.5,8.75,-11.94,-17.45,-7.94,-2.88,4.19,7.2,14.68,9.51,3.98,-1.82,-5.04,-7.36,-1.24
TS,1994,60.5,9.375,-11.71,-16.38,-7.06,-2.05,5.3,8.5,15.55,10.73,5.01,-0.5,-4.72,-7.37,-0.39
TS,1994,61,10,-13.12,-16.63,-7.7,-2.27,4.82,8.61,15.8,10.84,4.96,-0.48,-5.86,-8.73,-0.81
TS,1994,61,10.625,-12.73,-15.95,-6.46,-0.54,6.29,10.12,17.18,12.32,6.17,0.46,-5.26,-7.74,0.32
TS,1994,61,11.25,-12.33,-15.4,-5.62,0.17,6.86,10.88,17.9,13.09,6.81,1.02,-4.87,-6.89,0.97
TS,1994,61,11.875,-11.91,-14.98,-5.56,-0.63,6.33,10.36,17.4,12.61,6.43,1,-4.76,-6.11,0.85
TS,1994,61,12.5,-11.6,-14.7,-5.54,-0.92,6.13,10.09,17.14,12.37,6.26,0.96,-4.65,-5.53,0.83
TS,1994,61,5,0.94,-1.97,1.39,3.84,6.44,9.48,14.6,14.15,11.26,7.14,5.95,4.57,6.48
TS,1994,61,5.625,-4.28,-10.5,-2.65,0.93,3.26,8,14.48,12.17,7.95,3.3,2.2,0.1,2.91
TS,1994,61,6.25,-7.25,-14.34,-4.69,-0.94,2.01,7.4,14.49,11.46,6.45,1.11,-0.16,-2.6,1.08
TS,1994,61,6.875,-9.53,-16.85,-6.26,-2.09,1.97,6.85,14.29,10.9,5.36,-0.66,-2.07,-4.9,-0.25
TS,1994,61,7.5,-11.79,-18.73,-8.64,-4.2,-0.83,3.64,12.33,8.43,2.95,-3.64,-4.87,-7.85,-2.77
TS,1994,61,8.125,-12.99,-19.36,-9.61,-4.69,-0.67,3.37,12.09,7.69,2.25,-4.41,-6.18,-9.11,-3.47
